customer_id,name,gender,age,occupation,income,region,branch,balance,credit_score,customer_since,email,phone,is_active,risk_level,churn_score,clv_score,segment
CUST98327,Customer Name 327,Male,43.0,Student,51553.36,Central,Airport Road,66197.99,349,2023-04-15,cust327@email.com,+1-555-0327,1,High,0.0,0.0,Regular
CUST98328,Customer Name 328,Female,49.0,Retired,70157.58,West,Tech Park,71722.14,335,2021-08-15,cust328@email.com,+1-555-0328,1,Low,0.0,0.0,Regular
CUST98329,Customer Name 329,Female,44.0,Government,136650.89,South,Tech Park,20860.88,848,2020-07-15,cust329@email.com,+1-555-0329,1,High,0.0,0.0,Regular
CUST98330,Customer Name 330,Female,25.0,Retired,107634.59,West,City Center,80401.96,739,2020-08-15,cust330@email.com,+1-555-0330,1,Low,0.0,0.0,Regular
CUST98331,Customer Name 331,Male,38.0,Retired,24066.99,Central,Station Area,127546.15,806,2020-01-15,cust331@email.com,+1-555-0331,1,High,0.0,0.0,Regular
CUST98332,Customer Name 332,Male,64.0,Retired,72100.16,North,Station Area,196332.98,422,2023-03-15,cust332@email.com,+1-555-0332,1,High,0.0,0.0,Regular
CUST98333,Customer Name 333,Male,28.0,Self-Employed,136402.48,South,Airport Road,141368.7,849,2021-11-15,cust333@email.com,+1-555-0333,1,High,0.0,0.0,Regular
CUST98334,Customer Name 334,Female,24.0,Self-Employed,125098.75,South,Station Area,103790.21,521,2024-12-15,cust334@email.com,+1-555-0334,1,Medium,0.0,0.0,Regular
CUST98335,Customer Name 335,Female,22.0,Self-Employed,49008.13,North,Airport Road,137193.57,648,2024-08-15,cust335@email.com,+1-555-0335,1,High,0.0,0.0,Regular
CUST98336,Customer Name 336,Female,46.0,Retired,91297.84,North,Station Area,126378.54,629,2021-03-15,cust336@email.com,+1-555-0336,1,Medium,0.0,0.0,Regular
CUST98337,Customer Name 337,Female,21.0,Government,27003.61,West,Airport Road,33539.61,714,2024-06-15,cust337@email.com,+1-555-0337,1,High,0.0,0.0,Regular
CUST98338,Customer Name 338,Male,64.0,Self-Employed,91284.23,South,Mall Road,29627.43,472,2020-07-15,cust338@email.com,+1-555-0338,1,Low,0.0,0.0,Regular
CUST98339,Customer Name 339,Male,28.0,Retired,102667.17,North,Airport Road,21520.29,515,2024-07-15,cust339@email.com,+1-555-0339,1,Medium,0.0,0.0,Regular
CUST98340,Customer Name 340,Female,42.0,Professional,57107.98,West,City Center,39195.74,766,2021-10-15,cust340@email.com,+1-555-0340,1,Low,0.0,0.0,Regular
CUST98341,Customer Name 341,Male,73.0,Government,111578.75,North,Mall Road,91783.12,434,2023-10-15,cust341@email.com,+1-555-0341,1,High,0.0,0.0,Regular
CUST98342,Customer Name 342,Male,39.0,Unemployed,137115.0,West,Station Area,73955.56,748,2020-12-15,cust342@email.com,+1-555-0342,1,Low,0.0,0.0,Regular
CUST98343,Customer Name 343,Female,74.0,Student,94365.19,West,City Center,58299.52,407,2023-11-15,cust343@email.com,+1-555-0343,1,High,0.0,0.0,Regular
CUST98344,Customer Name 344,Female,55.0,Government,128607.7,North,Mall Road,166042.95,648,2021-02-15,cust344@email.com,+1-555-0344,1,Medium,0.0,0.0,Regular
CUST98345,Customer Name 345,Male,22.0,Unemployed,61588.65,South,City Center,65947.97,708,2021-06-15,cust345@email.com,+1-555-0345,1,Medium,0.0,0.0,Regular
CUST98346,Customer Name 346,Male,40.0,Retired,117134.87,Central,Tech Park,6410.83,483,2020-05-15,cust346@email.com,+1-555-0346,1,High,0.0,0.0,Regular
CUST98347,Customer Name 347,Female,19.0,Self-Employed,20534.4,West,Tech Park,13891.39,755,2024-11-15,cust347@email.com,+1-555-0347,1,Low,0.0,0.0,Regular
CUST98348,Customer Name 348,Male,79.0,Student,41511.05,South,Station Area,107837.12,309,2024-12-15,cust348@email.com,+1-555-0348,1,Medium,0.0,0.0,Regular
CUST98349,Customer Name 349,Female,36.0,Self-Employed,18701.03,Central,City Center,71010.48,832,2024-08-15,cust349@email.com,+1-555-0349,1,Medium,0.0,0.0,Regular
CUST98350,Customer Name 350,Male,74.0,Retired,143815.34,West,City Center,108114.0,379,2024-03-15,cust350@email.com,+1-555-0350,1,Low,0.0,0.0,Regular
CUST98351,Customer Name 351,Male,26.0,Retired,13370.03,Central,Airport Road,160313.17,444,2023-11-15,cust351@email.com,+1-555-0351,1,Medium,0.0,0.0,Regular
CUST98352,Customer Name 352,Female,44.0,Student,106141.97,West,Station Area,15553.58,671,2021-11-15,cust352@email.com,+1-555-0352,1,Low,0.0,0.0,Regular
CUST98353,Customer Name 353,Female,36.0,Unemployed,23280.95,Central,Mall Road,135994.3,446,2023-07-15,cust353@email.com,+1-555-0353,1,High,0.0,0.0,Regular
CUST98354,Customer Name 354,Female,49.0,Government,126837.24,North,Airport Road,128978.02,736,2021-12-15,cust354@email.com,+1-555-0354,1,Medium,0.0,0.0,Regular
CUST98355,Customer Name 355,Female,43.0,Student,128666.92,Central,Mall Road,108462.01,554,2021-12-15,cust355@email.com,+1-555-0355,1,High,0.0,0.0,Regular
CUST98356,Customer Name 356,Female,68.0,Retired,17008.38,Central,Mall Road,194391.79,706,2021-07-15,cust356@email.com,+1-555-0356,1,Low,0.0,0.0,Regular
CUST98357,Customer Name 357,Male,79.0,Retired,109946.11,West,Airport Road,26041.01,738,2020-05-15,cust357@email.com,+1-555-0357,1,Medium,0.0,0.0,Regular
CUST98358,Customer Name 358,Female,28.0,Retired,103227.93,Central,Mall Road,144770.02,431,2021-12-15,cust358@email.com,+1-555-0358,1,High,0.0,0.0,Regular
CUST98359,Customer Name 359,Female,44.0,Self-Employed,83354.02,West,Airport Road,50944.54,379,2020-11-15,cust359@email.com,+1-555-0359,1,High,0.0,0.0,Regular
CUST98360,Customer Name 360,Female,52.0,Professional,42379.27,South,Station Area,25068.16,574,2022-06-15,cust360@email.com,+1-555-0360,1,Medium,0.0,0.0,Regular
CUST98361,Customer Name 361,Female,48.0,Government,66432.75,Central,Station Area,94428.57,702,2022-10-15,cust361@email.com,+1-555-0361,1,Medium,0.0,0.0,Regular
CUST98362,Customer Name 362,Female,29.0,Student,27201.42,South,Station Area,44964.05,623,2022-04-15,cust362@email.com,+1-555-0362,1,High,0.0,0.0,Regular
CUST98363,Customer Name 363,Male,54.0,Retired,110072.0,East,Tech Park,189114.3,563,2022-08-15,cust363@email.com,+1-555-0363,1,Medium,0.0,0.0,Regular
CUST98364,Customer Name 364,Male,55.0,Retired,66637.73,East,Mall Road,10066.23,795,2020-07-15,cust364@email.com,+1-555-0364,1,Low,0.0,0.0,Regular
CUST98365,Customer Name 365,Male,29.0,Government,149771.5,North,City Center,17610.24,826,2023-06-15,cust365@email.com,+1-555-0365,1,Low,0.0,0.0,Regular
CUST98366,Customer Name 366,Male,42.0,Government,144915.93,Central,Tech Park,163975.04,769,2020-01-15,cust366@email.com,+1-555-0366,1,High,0.0,0.0,Regular
CUST98367,Customer Name 367,Female,48.0,Retired,94536.76,West,City Center,96567.47,468,2022-02-15,cust367@email.com,+1-555-0367,1,Low,0.0,0.0,Regular
CUST98368,Customer Name 368,Female,24.0,Self-Employed,76891.53,South,Tech Park,163081.5,587,2020-10-15,cust368@email.com,+1-555-0368,1,Medium,0.0,0.0,Regular
CUST98369,Customer Name 369,Female,70.0,Self-Employed,132082.84,East,Tech Park,117151.76,436,2021-10-15,cust369@email.com,+1-555-0369,1,Low,0.0,0.0,Regular
CUST98370,Customer Name 370,Male,21.0,Government,90439.03,South,Mall Road,56959.02,543,2024-01-15,cust370@email.com,+1-555-0370,1,High,0.0,0.0,Regular
CUST98371,Customer Name 371,Female,79.0,Government,27855.53,Central,City Center,25368.27,411,2020-09-15,cust371@email.com,+1-555-0371,1,High,0.0,0.0,Regular
CUST98372,Customer Name 372,Female,54.0,Government,81486.38,Central,Airport Road,143252.93,409,2022-07-15,cust372@email.com,+1-555-0372,1,Low,0.0,0.0,Regular
CUST98373,Customer Name 373,Female,65.0,Government,94391.36,South,Mall Road,60710.39,717,2021-03-15,cust373@email.com,+1-555-0373,1,High,0.0,0.0,Regular
CUST98374,Customer Name 374,Female,56.0,Student,119451.04,North,Mall Road,41369.72,403,2021-09-15,cust374@email.com,+1-555-0374,1,High,0.0,0.0,Regular
CUST98375,Customer Name 375,Male,33.0,Self-Employed,113223.49,West,Station Area,148881.41,841,2021-01-15,cust375@email.com,+1-555-0375,1,High,0.0,0.0,Regular
CUST98376,Customer Name 376,Male,49.0,Professional,74285.1,South,Airport Road,153280.61,790,2024-06-15,cust376@email.com,+1-555-0376,1,Low,0.0,0.0,Regular
CUST98377,Customer Name 377,Female,26.0,Government,137780.74,South,Mall Road,162790.67,568,2021-11-15,cust377@email.com,+1-555-0377,1,High,0.0,0.0,Regular
CUST98378,Customer Name 378,Female,37.0,Professional,104300.14,North,Station Area,66386.4,833,2023-10-15,cust378@email.com,+1-555-0378,1,Medium,0.0,0.0,Regular
CUST98379,Customer Name 379,Female,26.0,Self-Employed,71964.36,South,Airport Road,58281.88,667,2020-01-15,cust379@email.com,+1-555-0379,1,High,0.0,0.0,Regular
CUST98380,Customer Name 380,Male,50.0,Student,143387.22,Central,Station Area,13400.59,664,2022-04-15,cust380@email.com,+1-555-0380,1,High,0.0,0.0,Regular
CUST98381,Customer Name 381,Female,52.0,Student,99957.58,South,Tech Park,37785.14,757,2021-05-15,cust381@email.com,+1-555-0381,1,Low,0.0,0.0,Regular
CUST98382,Customer Name 382,Male,76.0,Retired,79976.54,East,City Center,170967.61,662,2022-09-15,cust382@email.com,+1-555-0382,1,Low,0.0,0.0,Regular
CUST98383,Customer Name 383,Female,31.0,Student,136109.01,East,Mall Road,118466.17,544,2021-11-15,cust383@email.com,+1-555-0383,1,High,0.0,0.0,Regular
CUST98384,Customer Name 384,Female,73.0,Student,131497.41,East,Mall Road,62632.5,518,2023-10-15,cust384@email.com,+1-555-0384,1,High,0.0,0.0,Regular
CUST98385,Customer Name 385,Male,37.0,Self-Employed,38928.41,East,Station Area,148354.93,551,2021-08-15,cust385@email.com,+1-555-0385,1,High,0.0,0.0,Regular
CUST98386,Customer Name 386,Female,51.0,Unemployed,144986.66,North,City Center,64695.13,743,2022-03-15,cust386@email.com,+1-555-0386,1,High,0.0,0.0,Regular
CUST98387,Customer Name 387,Male,64.0,Student,120574.83,West,Station Area,191370.4,730,2024-01-15,cust387@email.com,+1-555-0387,1,Low,0.0,0.0,Regular
CUST98388,Customer Name 388,Female,36.0,Unemployed,146915.84,West,City Center,198357.49,346,2020-09-15,cust388@email.com,+1-555-0388,1,Low,0.0,0.0,Regular
CUST98389,Customer Name 389,Female,28.0,Unemployed,60868.72,West,Tech Park,11268.87,789,2020-08-15,cust389@email.com,+1-555-0389,1,High,0.0,0.0,Regular
CUST98390,Customer Name 390,Female,22.0,Government,142520.92,West,Tech Park,77353.39,456,2021-03-15,cust390@email.com,+1-555-0390,1,High,0.0,0.0,Regular
CUST98391,Customer Name 391,Male,43.0,Retired,105082.86,East,Station Area,155891.75,482,2023-07-15,cust391@email.com,+1-555-0391,1,Low,0.0,0.0,Regular
CUST98392,Customer Name 392,Female,28.0,Self-Employed,18180.66,North,Station Area,194495.92,426,2023-05-15,cust392@email.com,+1-555-0392,1,Medium,0.0,0.0,Regular
CUST98393,Customer Name 393,Male,18.0,Self-Employed,120178.42,East,City Center,149584.86,456,2020-11-15,cust393@email.com,+1-555-0393,1,High,0.0,0.0,Regular
CUST98394,Customer Name 394,Female,46.0,Retired,121171.91,South,Mall Road,178194.66,641,2023-02-15,cust394@email.com,+1-555-0394,1,Low,0.0,0.0,Regular
CUST98395,Customer Name 395,Female,58.0,Professional,40666.69,South,Airport Road,194949.88,681,2023-02-15,cust395@email.com,+1-555-0395,1,High,0.0,0.0,Regular
CUST98396,Customer Name 396,Female,51.0,Unemployed,129947.35,West,Station Area,131717.33,804,2021-03-15,cust396@email.com,+1-555-0396,1,High,0.0,0.0,Regular
CUST98397,Customer Name 397,Male,29.0,Student,127228.57,Central,Mall Road,94882.54,395,2022-11-15,cust397@email.com,+1-555-0397,1,Medium,0.0,0.0,Regular
CUST98398,Customer Name 398,Male,69.0,Professional,13579.14,East,Tech Park,133857.37,710,2022-02-15,cust398@email.com,+1-555-0398,1,Low,0.0,0.0,Regular
CUST98399,Customer Name 399,Female,40.0,Professional,120642.66,North,Mall Road,170493.71,435,2023-05-15,cust399@email.com,+1-555-0399,1,High,0.0,0.0,Regular
CUST98400,Customer Name 400,Male,45.0,Self-Employed,28156.97,North,Station Area,89103.64,499,2024-12-15,cust400@email.com,+1-555-0400,1,High,0.0,0.0,Regular
CUST98401,Customer Name 401,Male,48.0,Professional,62337.97,East,Station Area,158563.88,728,2020-12-15,cust401@email.com,+1-555-0401,1,Low,0.0,0.0,Regular
CUST98402,Customer Name 402,Female,36.0,Self-Employed,37991.58,North,Airport Road,188538.67,395,2023-10-15,cust402@email.com,+1-555-0402,1,High,0.0,0.0,Regular
CUST98403,Customer Name 403,Female,40.0,Self-Employed,78292.86,North,Tech Park,133748.17,350,2023-09-15,cust403@email.com,+1-555-0403,1,Low,0.0,0.0,Regular
CUST98404,Customer Name 404,Male,35.0,Student,97164.9,South,Tech Park,146153.05,565,2021-10-15,cust404@email.com,+1-555-0404,1,Medium,0.0,0.0,Regular
CUST98405,Customer Name 405,Male,77.0,Student,109452.79,East,Station Area,87094.36,656,2024-12-15,cust405@email.com,+1-555-0405,1,High,0.0,0.0,Regular
CUST98406,Customer Name 406,Female,51.0,Student,39797.93,North,Tech Park,162323.65,440,2022-11-15,cust406@email.com,+1-555-0406,1,Medium,0.0,0.0,Regular
CUST98407,Customer Name 407,Male,77.0,Retired,46837.16,South,Tech Park,117652.64,841,2020-10-15,cust407@email.com,+1-555-0407,1,Low,0.0,0.0,Regular
CUST98408,Customer Name 408,Male,50.0,Unemployed,42085.82,West,City Center,123071.93,480,2024-12-15,cust408@email.com,+1-555-0408,1,High,0.0,0.0,Regular
CUST98409,Customer Name 409,Male,65.0,Unemployed,102560.05,South,Airport Road,107926.1,806,2024-08-15,cust409@email.com,+1-555-0409,1,Medium,0.0,0.0,Regular
CUST98410,Customer Name 410,Male,61.0,Unemployed,74996.77,Central,Station Area,97427.35,367,2020-09-15,cust410@email.com,+1-555-0410,1,High,0.0,0.0,Regular
CUST98411,Customer Name 411,Male,45.0,Retired,30670.79,East,Station Area,54601.39,382,2020-03-15,cust411@email.com,+1-555-0411,1,High,0.0,0.0,Regular
CUST98412,Customer Name 412,Female,18.0,Unemployed,63798.4,East,Airport Road,39981.28,442,2024-05-15,cust412@email.com,+1-555-0412,1,High,0.0,0.0,Regular
CUST98413,Customer Name 413,Male,35.0,Professional,29662.76,South,Tech Park,62995.51,781,2022-08-15,cust413@email.com,+1-555-0413,1,Low,0.0,0.0,Regular
CUST98414,Customer Name 414,Male,48.0,Professional,126688.64,East,Airport Road,15713.37,343,2021-10-15,cust414@email.com,+1-555-0414,1,Medium,0.0,0.0,Regular
CUST98415,Customer Name 415,Male,66.0,Unemployed,25647.13,West,Tech Park,77065.36,478,2020-09-15,cust415@email.com,+1-555-0415,1,Low,0.0,0.0,Regular
CUST98416,Customer Name 416,Male,47.0,Government,36245.4,South,Airport Road,144828.13,428,2021-01-15,cust416@email.com,+1-555-0416,1,High,0.0,0.0,Regular
CUST98417,Customer Name 417,Male,32.0,Unemployed,67212.54,South,Station Area,156955.27,629,2021-11-15,cust417@email.com,+1-555-0417,1,High,0.0,0.0,Regular
CUST98418,Customer Name 418,Male,79.0,Student,80477.08,East,Station Area,113840.58,588,2020-10-15,cust418@email.com,+1-555-0418,1,Medium,0.0,0.0,Regular
CUST98419,Customer Name 419,Male,37.0,Self-Employed,55739.76,North,Mall Road,135809.28,368,2020-05-15,cust419@email.com,+1-555-0419,1,Medium,0.0,0.0,Regular
CUST98420,Customer Name 420,Male,66.0,Government,83285.11,Central,City Center,125547.02,359,2023-01-15,cust420@email.com,+1-555-0420,1,Low,0.0,0.0,Regular
CUST98421,Customer Name 421,Female,52.0,Student,39193.87,West,Mall Road,62547.18,640,2023-05-15,cust421@email.com,+1-555-0421,1,High,0.0,0.0,Regular
CUST98422,Customer Name 422,Female,58.0,Student,77504.96,Central,Tech Park,153546.77,505,2023-04-15,cust422@email.com,+1-555-0422,1,Low,0.0,0.0,Regular
CUST98423,Customer Name 423,Male,68.0,Government,88585.83,East,Tech Park,110159.82,806,2021-11-15,cust423@email.com,+1-555-0423,1,Low,0.0,0.0,Regular
CUST98424,Customer Name 424,Male,78.0,Government,147828.81,Central,Station Area,68847.6,494,2022-07-15,cust424@email.com,+1-555-0424,1,Low,0.0,0.0,Regular
CUST98425,Customer Name 425,Male,41.0,Student,28468.01,West,Mall Road,2850.81,773,2022-06-15,cust425@email.com,+1-555-0425,1,Medium,0.0,0.0,Regular
CUST98426,Customer Name 426,Female,44.0,Student,76179.63,South,Tech Park,18631.59,557,2021-12-15,cust426@email.com,+1-555-0426,1,High,0.0,0.0,Regular
CUST98427,Customer Name 427,Female,68.0,Unemployed,131534.21,Central,Airport Road,13464.11,458,2024-10-15,cust427@email.com,+1-555-0427,1,Medium,0.0,0.0,Regular
CUST98428,Customer Name 428,Male,48.0,Self-Employed,48886.99,West,Mall Road,28764.42,507,2021-02-15,cust428@email.com,+1-555-0428,1,Low,0.0,0.0,Regular
CUST98429,Customer Name 429,Male,63.0,Government,77764.27,North,Airport Road,168574.89,344,2021-10-15,cust429@email.com,+1-555-0429,1,Low,0.0,0.0,Regular
CUST98430,Customer Name 430,Male,75.0,Student,98912.89,Central,Tech Park,183456.44,422,2024-08-15,cust430@email.com,+1-555-0430,1,Low,0.0,0.0,Regular
CUST98431,Customer Name 431,Male,20.0,Unemployed,16627.02,South,Tech Park,1623.89,806,2024-11-15,cust431@email.com,+1-555-0431,1,Medium,0.0,0.0,Regular
CUST98432,Customer Name 432,Female,38.0,Government,98694.96,East,City Center,86493.09,850,2021-09-15,cust432@email.com,+1-555-0432,1,Medium,0.0,0.0,Regular
CUST98433,Customer Name 433,Male,20.0,Retired,21956.84,East,Tech Park,86751.65,312,2022-06-15,cust433@email.com,+1-555-0433,1,High,0.0,0.0,Regular
CUST98434,Customer Name 434,Male,23.0,Professional,18088.78,East,City Center,72737.79,773,2022-02-15,cust434@email.com,+1-555-0434,1,Medium,0.0,0.0,Regular
CUST98435,Customer Name 435,Male,57.0,Retired,99010.66,Central,Mall Road,34131.83,724,2024-01-15,cust435@email.com,+1-555-0435,1,Low,0.0,0.0,Regular
CUST98436,Customer Name 436,Male,31.0,Unemployed,44806.02,North,Station Area,12713.16,768,2021-01-15,cust436@email.com,+1-555-0436,1,High,0.0,0.0,Regular
CUST98437,Customer Name 437,Male,59.0,Self-Employed,102398.24,East,Airport Road,152819.91,690,2023-07-15,cust437@email.com,+1-555-0437,1,High,0.0,0.0,Regular
CUST98438,Customer Name 438,Male,64.0,Self-Employed,78723.29,North,Station Area,43927.73,454,2020-05-15,cust438@email.com,+1-555-0438,1,High,0.0,0.0,Regular
CUST98439,Customer Name 439,Male,75.0,Government,131910.88,South,City Center,32706.1,319,2023-05-15,cust439@email.com,+1-555-0439,1,High,0.0,0.0,Regular
CUST98440,Customer Name 440,Male,80.0,Government,78918.72,East,Station Area,116363.14,762,2024-02-15,cust440@email.com,+1-555-0440,1,Medium,0.0,0.0,Regular
CUST98441,Customer Name 441,Male,80.0,Self-Employed,11211.6,Central,Tech Park,21024.2,594,2022-08-15,cust441@email.com,+1-555-0441,1,High,0.0,0.0,Regular
CUST98442,Customer Name 442,Male,32.0,Professional,34810.9,North,City Center,159117.56,702,2022-08-15,cust442@email.com,+1-555-0442,1,Low,0.0,0.0,Regular
CUST98443,Customer Name 443,Male,57.0,Self-Employed,106617.93,Central,Airport Road,193699.73,655,2023-01-15,cust443@email.com,+1-555-0443,1,Medium,0.0,0.0,Regular
CUST98444,Customer Name 444,Female,49.0,Professional,35627.52,North,Tech Park,131031.28,433,2024-03-15,cust444@email.com,+1-555-0444,1,Medium,0.0,0.0,Regular
CUST98445,Customer Name 445,Female,28.0,Unemployed,70280.84,South,City Center,162529.66,343,2024-07-15,cust445@email.com,+1-555-0445,1,Medium,0.0,0.0,Regular
CUST98446,Customer Name 446,Female,25.0,Retired,98183.35,Central,City Center,129673.34,734,2022-10-15,cust446@email.com,+1-555-0446,1,Medium,0.0,0.0,Regular
CUST98447,Customer Name 447,Male,18.0,Government,29651.04,North,Mall Road,121774.67,844,2023-06-15,cust447@email.com,+1-555-0447,1,Low,0.0,0.0,Regular
CUST98448,Customer Name 448,Female,38.0,Self-Employed,75490.37,East,Station Area,83392.47,450,2024-11-15,cust448@email.com,+1-555-0448,1,Low,0.0,0.0,Regular
CUST98449,Customer Name 449,Female,45.0,Professional,91974.19,North,Tech Park,171642.64,496,2021-07-15,cust449@email.com,+1-555-0449,1,Low,0.0,0.0,Regular
CUST98450,Customer Name 450,Male,55.0,Professional,29620.39,South,Mall Road,38899.44,683,2024-11-15,cust450@email.com,+1-555-0450,1,Medium,0.0,0.0,Regular
CUST98451,Customer Name 451,Male,64.0,Retired,83644.71,North,City Center,194483.32,631,2024-02-15,cust451@email.com,+1-555-0451,1,High,0.0,0.0,Regular
CUST98452,Customer Name 452,Female,26.0,Unemployed,46252.57,South,Station Area,106937.72,719,2023-09-15,cust452@email.com,+1-555-0452,1,High,0.0,0.0,Regular
CUST98453,Customer Name 453,Male,62.0,Government,32272.05,Central,Station Area,103226.96,836,2021-04-15,cust453@email.com,+1-555-0453,1,Low,0.0,0.0,Regular
CUST98454,Customer Name 454,Female,46.0,Student,140238.29,North,Tech Park,75600.63,647,2021-03-15,cust454@email.com,+1-555-0454,1,Low,0.0,0.0,Regular
CUST98455,Customer Name 455,Male,29.0,Self-Employed,55346.95,South,City Center,129350.41,676,2022-08-15,cust455@email.com,+1-555-0455,1,High,0.0,0.0,Regular
CUST98456,Customer Name 456,Female,78.0,Government,49081.87,Central,Airport Road,163115.66,411,2021-09-15,cust456@email.com,+1-555-0456,1,Low,0.0,0.0,Regular
CUST98457,Customer Name 457,Female,21.0,Retired,93641.99,South,Mall Road,127071.82,460,2022-01-15,cust457@email.com,+1-555-0457,1,High,0.0,0.0,Regular
CUST98458,Customer Name 458,Male,58.0,Student,66369.1,North,Mall Road,44837.21,519,2021-01-15,cust458@email.com,+1-555-0458,1,High,0.0,0.0,Regular
CUST98459,Customer Name 459,Male,27.0,Unemployed,120843.57,South,Airport Road,166898.89,503,2020-08-15,cust459@email.com,+1-555-0459,1,Low,0.0,0.0,Regular
CUST98460,Customer Name 460,Male,61.0,Student,86060.13,South,Mall Road,117792.57,522,2021-11-15,cust460@email.com,+1-555-0460,1,High,0.0,0.0,Regular
CUST98461,Customer Name 461,Female,74.0,Government,132585.11,West,Airport Road,99268.88,537,2022-01-15,cust461@email.com,+1-555-0461,1,Medium,0.0,0.0,Regular
CUST98462,Customer Name 462,Female,80.0,Unemployed,39720.21,East,Mall Road,136488.63,322,2020-07-15,cust462@email.com,+1-555-0462,1,Low,0.0,0.0,Regular
CUST98463,Customer Name 463,Female,59.0,Professional,16346.73,North,City Center,107116.7,511,2024-03-15,cust463@email.com,+1-555-0463,1,High,0.0,0.0,Regular
CUST98464,Customer Name 464,Male,51.0,Professional,88874.76,Central,Airport Road,169710.09,824,2023-11-15,cust464@email.com,+1-555-0464,1,Low,0.0,0.0,Regular
CUST98465,Customer Name 465,Female,48.0,Unemployed,81012.17,West,Mall Road,13043.38,658,2022-10-15,cust465@email.com,+1-555-0465,1,Low,0.0,0.0,Regular
CUST98466,Customer Name 466,Male,42.0,Retired,51472.3,East,Mall Road,104820.69,644,2024-02-15,cust466@email.com,+1-555-0466,1,Low,0.0,0.0,Regular
CUST98467,Customer Name 467,Female,30.0,Self-Employed,104715.17,East,City Center,131775.41,618,2021-03-15,cust467@email.com,+1-555-0467,1,High,0.0,0.0,Regular
CUST98468,Customer Name 468,Male,73.0,Student,146406.14,West,Airport Road,98981.84,301,2020-11-15,cust468@email.com,+1-555-0468,1,High,0.0,0.0,Regular
CUST98469,Customer Name 469,Male,36.0,Government,36628.57,Central,Mall Road,187172.39,582,2021-06-15,cust469@email.com,+1-555-0469,1,High,0.0,0.0,Regular
CUST98470,Customer Name 470,Male,54.0,Retired,90250.29,West,Tech Park,191935.44,815,2023-10-15,cust470@email.com,+1-555-0470,1,Low,0.0,0.0,Regular
CUST98471,Customer Name 471,Female,78.0,Unemployed,84731.16,East,Mall Road,64077.62,648,2021-08-15,cust471@email.com,+1-555-0471,1,High,0.0,0.0,Regular
CUST98472,Customer Name 472,Female,77.0,Retired,130528.76,Central,Station Area,12963.47,388,2023-10-15,cust472@email.com,+1-555-0472,1,High,0.0,0.0,Regular
CUST98473,Customer Name 473,Female,28.0,Professional,79424.25,East,Tech Park,187365.02,733,2023-08-15,cust473@email.com,+1-555-0473,1,High,0.0,0.0,Regular
CUST98474,Customer Name 474,Female,33.0,Student,44158.15,West,City Center,119516.21,809,2022-11-15,cust474@email.com,+1-555-0474,1,Low,0.0,0.0,Regular
CUST98475,Customer Name 475,Male,31.0,Government,110734.03,South,City Center,198335.19,633,2020-08-15,cust475@email.com,+1-555-0475,1,Medium,0.0,0.0,Regular
CUST98476,Customer Name 476,Male,80.0,Self-Employed,114554.66,West,Station Area,177154.91,448,2023-11-15,cust476@email.com,+1-555-0476,1,High,0.0,0.0,Regular
CUST98477,Customer Name 477,Male,62.0,Student,70107.31,West,Mall Road,43583.08,533,2020-03-15,cust477@email.com,+1-555-0477,1,Medium,0.0,0.0,Regular
CUST98478,Customer Name 478,Male,28.0,Student,111290.44,East,City Center,8722.37,317,2022-10-15,cust478@email.com,+1-555-0478,1,High,0.0,0.0,Regular
CUST98479,Customer Name 479,Male,69.0,Government,103931.13,North,Station Area,70486.75,739,2023-05-15,cust479@email.com,+1-555-0479,1,High,0.0,0.0,Regular
CUST98480,Customer Name 480,Male,22.0,Government,108729.21,East,Tech Park,39990.94,611,2021-01-15,cust480@email.com,+1-555-0480,1,Medium,0.0,0.0,Regular
CUST98481,Customer Name 481,Male,65.0,Professional,82008.45,Central,City Center,68011.53,815,2024-04-15,cust481@email.com,+1-555-0481,1,Medium,0.0,0.0,Regular
CUST98482,Customer Name 482,Male,51.0,Self-Employed,82500.75,Central,Tech Park,192250.14,612,2023-02-15,cust482@email.com,+1-555-0482,1,Low,0.0,0.0,Regular
CUST98483,Customer Name 483,Male,57.0,Professional,56864.23,East,Mall Road,76141.79,528,2021-10-15,cust483@email.com,+1-555-0483,1,Low,0.0,0.0,Regular
CUST98484,Customer Name 484,Female,18.0,Government,137541.22,North,Mall Road,195523.39,398,2021-10-15,cust484@email.com,+1-555-0484,1,High,0.0,0.0,Regular
CUST98485,Customer Name 485,Female,66.0,Unemployed,135391.74,South,Station Area,121674.55,302,2022-07-15,cust485@email.com,+1-555-0485,1,High,0.0,0.0,Regular
CUST98486,Customer Name 486,Male,59.0,Unemployed,26578.48,East,Station Area,167824.62,599,2022-11-15,cust486@email.com,+1-555-0486,1,Low,0.0,0.0,Regular
CUST98487,Customer Name 487,Male,54.0,Student,131359.86,East,Tech Park,79600.32,365,2024-09-15,cust487@email.com,+1-555-0487,1,Low,0.0,0.0,Regular
CUST98488,Customer Name 488,Male,18.0,Self-Employed,144171.25,East,Station Area,115312.09,382,2020-08-15,cust488@email.com,+1-555-0488,1,Low,0.0,0.0,Regular
CUST98489,Customer Name 489,Male,23.0,Student,39529.01,South,City Center,61387.94,645,2022-03-15,cust489@email.com,+1-555-0489,1,Medium,0.0,0.0,Regular
CUST98490,Customer Name 490,Female,69.0,Unemployed,117302.59,North,City Center,93869.91,473,2024-04-15,cust490@email.com,+1-555-0490,1,High,0.0,0.0,Regular
